customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-15546,Male,0,No,No,65,Yes,No,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),49.32,3157.02,0
CUST-15547,Male,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,79.77,344.16,1
CUST-15548,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),118.75,4813.72,0
CUST-15549,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,56.83,306.54,1
CUST-15550,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,71.75,2809.92,0
CUST-15551,Male,0,Yes,No,0,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),61.15,4.14,1
CUST-15552,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,88.23,961.6,1
CUST-15553,Female,0,No,No,10,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,100.24,894.15,1
CUST-15554,Female,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,118.75,6058.2,1
CUST-15555,Female,0,No,No,46,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,62.33,2911.37,1
CUST-15556,Male,0,Yes,Yes,40,Yes,No phone service,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),68.63,2826.71,1
CUST-15557,Male,0,No,No,14,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.62,1295.68,1
CUST-15558,Female,0,Yes,No,19,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.91,1742.54,1
CUST-15559,Male,1,Yes,No,27,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),60.48,1589.32,1
CUST-15560,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,69.82,5004.39,0
CUST-15561,Male,0,No,No,51,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,58.54,2928.61,1
CUST-15562,Female,1,No,No,2,No,No,No,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),69.42,169.07,1
CUST-15563,Male,0,No,No,2,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.97,105.64,1
CUST-15564,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),116.84,2917.84,1
CUST-15565,Female,0,No,Yes,15,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),64.53,912.0,1
CUST-15566,Male,1,No,No,29,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,51.27,1504.24,0
CUST-15567,Male,0,Yes,No,72,No,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.05,3726.06,1
CUST-15568,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,63.88,982.9,0
CUST-15569,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),105.7,4522.27,1
CUST-15570,Female,0,No,No,35,Yes,No,DSL,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,98.28,3557.45,1
CUST-15571,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,82.21,3971.48,0
CUST-15572,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,89.91,3496.6,0
CUST-15573,Female,0,Yes,No,37,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.4,2052.31,1
CUST-15574,Female,1,No,No,20,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),107.51,2140.86,1
CUST-15575,Female,0,Yes,Yes,70,No,Yes,DSL,No,No,No,Yes,No,No internet service,One year,Yes,Electronic check,68.02,4739.32,0
CUST-15576,Female,0,No,No,19,No,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),83.67,1590.04,1
CUST-15577,Female,0,Yes,No,10,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,73.54,723.22,1
CUST-15578,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.81,385.22,0
CUST-15579,Male,0,Yes,No,4,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.36,446.02,1
CUST-15580,Female,0,No,Yes,25,Yes,No,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,56.32,1457.82,0
CUST-15581,Female,0,Yes,No,59,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,46.18,2784.04,0
CUST-15582,Female,0,Yes,Yes,11,No,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,59.85,637.12,1
CUST-15583,Male,0,No,Yes,0,Yes,No,No,No,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),35.84,0.0,0
CUST-15584,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),61.08,2340.85,1
CUST-15585,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.53,2702.04,0
CUST-15586,Male,0,No,Yes,41,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.24,1274.02,0
CUST-15587,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,63.89,118.51,1
CUST-15588,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,116.44,1660.27,0
CUST-15589,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),86.93,2121.87,0
CUST-15590,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,31.61,1689.74,1
CUST-15591,Female,0,No,No,47,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),43.12,2050.32,1
CUST-15592,Female,1,No,No,59,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.65,4192.27,1
CUST-15593,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,103.91,4092.08,1
CUST-15594,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),103.28,2938.35,0
CUST-15595,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.39,3415.44,1
CUST-15596,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.66,2495.41,0
CUST-15597,Female,0,Yes,No,11,No,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,97.9,1056.33,1
CUST-15598,Female,0,No,No,42,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,3137.2,1
CUST-15599,Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),118.75,2456.39,0
CUST-15600,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),76.64,1476.22,1
CUST-15601,Female,0,No,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.37,2891.43,0
CUST-15602,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,49.59,37.53,1
CUST-15603,Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,98.84,165.65,1
CUST-15604,Female,0,No,No,25,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,45.81,1170.11,0
CUST-15605,Male,0,No,No,43,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,71.25,3055.08,0
CUST-15606,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),88.83,5377.47,0
CUST-15607,Female,0,No,Yes,37,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),55.4,2084.62,0
CUST-15608,Female,0,No,Yes,18,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),65.81,1152.97,1
CUST-15609,Male,0,No,No,25,Yes,No,No,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.12,1381.31,0
CUST-15610,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),87.25,2340.84,0
CUST-15611,Male,0,Yes,No,24,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,93.48,2224.4,1
CUST-15612,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,51.81,2473.9,0
CUST-15613,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),82.35,4693.53,0
CUST-15614,Female,0,No,No,51,Yes,No,No,Yes,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),74.92,3841.74,0
CUST-15615,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,No,Mailed check,68.63,1811.75,0
CUST-15616,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),61.84,1229.29,0
CUST-15617,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.03,365.49,1
CUST-15618,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,54.31,3148.73,0
CUST-15619,Male,0,Yes,No,70,Yes,No,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,19.27,1339.86,0
CUST-15620,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.23,259.81,1
CUST-15621,Male,0,No,No,9,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,91.19,827.67,1
CUST-15622,Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.72,1089.78,1
CUST-15623,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Mailed check,100.07,5819.46,1
CUST-15624,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,65.65,1037.74,0
CUST-15625,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,52.04,113.5,1
CUST-15626,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,104.94,2495.9,1
CUST-15627,Male,1,No,No,26,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,88.34,2377.98,1
CUST-15628,Male,0,No,No,28,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.94,1770.48,1
CUST-15629,Male,1,Yes,No,37,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Mailed check,87.51,3173.25,0
CUST-15630,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,111.65,1908.92,1
CUST-15631,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,72.28,172.73,1
CUST-15632,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,66.24,562.02,0
CUST-15633,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,No,Electronic check,88.2,4717.28,1
CUST-15634,Female,0,Yes,Yes,48,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,72.01,3520.54,1
CUST-15635,Female,0,No,No,19,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,114.96,2247.15,0
CUST-15636,Male,0,No,Yes,68,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,85.23,5766.42,0
CUST-15637,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),77.96,3067.13,0
CUST-15638,Male,0,Yes,Yes,58,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,25.71,1460.27,0
CUST-15639,Female,0,No,No,57,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.89,2051.09,0
CUST-15640,Female,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,No,Mailed check,57.7,1215.15,0
CUST-15641,Male,1,No,No,43,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.65,2538.89,1
CUST-15642,Female,0,No,No,43,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.67,4109.49,0
CUST-15643,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.03,3335.21,1
CUST-15644,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,102.84,4731.16,0
CUST-15645,Male,0,No,Yes,24,No,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),65.3,1549.51,0
CUST-15646,Female,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,101.39,770.68,1
CUST-15647,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,77.99,245.97,0
CUST-15648,Female,0,No,No,32,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,59.73,1977.84,0
CUST-15649,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),116.0,7539.69,0
CUST-15650,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),82.2,1234.91,1
CUST-15651,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.1,3637.88,1
CUST-15652,Male,1,Yes,No,11,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,87.66,903.81,1
CUST-15653,Male,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),45.18,2004.47,0
CUST-15654,Male,0,Yes,No,13,No,No,No,Yes,No,No internet service,No,No,Yes,One year,No,Electronic check,46.34,530.83,0
CUST-15655,Male,0,Yes,No,32,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),18.73,605.9,0
CUST-15656,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,102.58,6018.46,1
CUST-15657,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.16,1806.35,0
CUST-15658,Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),63.35,4356.55,0
CUST-15659,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,36.64,77.6,1
CUST-15660,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,96.42,605.02,1
CUST-15661,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,118.75,1429.44,0
CUST-15662,Female,1,No,No,17,Yes,No,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),38.57,555.06,1
CUST-15663,Male,1,No,Yes,31,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,89.03,2711.98,0
CUST-15664,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,118.75,7863.64,1
CUST-15665,Male,0,No,No,17,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),97.4,1686.08,1
CUST-15666,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,65.82,1641.32,0
CUST-15667,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.22,336.05,1
CUST-15668,Female,0,Yes,No,52,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,18.25,841.45,1
CUST-15669,Female,1,Yes,No,39,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),27.03,1052.89,0
CUST-15670,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),54.23,192.71,1
CUST-15671,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,82.58,2646.58,0
CUST-15672,Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,50.06,700.3,1
CUST-15673,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,116.2,3418.71,1
CUST-15674,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.84,1825.7,1
CUST-15675,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.39,5019.43,0
CUST-15676,Female,0,No,No,4,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.07,255.17,0
CUST-15677,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,78.15,3284.63,0
CUST-15678,Female,0,Yes,No,57,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),48.32,2752.32,0
CUST-15679,Male,0,No,No,0,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,113.96,50.0,1
CUST-15680,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),93.99,6218.1,0
CUST-15681,Female,0,No,No,55,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.24,2859.08,0
CUST-15682,Male,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,68.95,1369.8,1
CUST-15683,Male,1,No,No,35,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.93,1973.1,1
CUST-15684,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),76.45,3746.74,1
CUST-15685,Male,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),87.31,3264.29,0
CUST-15686,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),96.51,5355.39,0
CUST-15687,Male,0,No,No,64,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),35.48,2200.22,0
CUST-15688,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,One year,No,Mailed check,83.96,2141.68,0
CUST-15689,Male,0,No,No,7,Yes,No phone service,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.39,590.31,0
CUST-15690,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.79,3150.11,1
CUST-15691,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4356.48,1
CUST-15692,Female,0,No,Yes,56,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,One year,No,Credit card (automatic),86.91,4911.63,0
CUST-15693,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,97.34,1908.22,1
CUST-15694,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,63.3,4315.17,0
CUST-15695,Male,0,No,No,2,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,69.36,209.61,1
CUST-15696,Male,0,Yes,No,42,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,84.44,3591.27,0
CUST-15697,Female,0,No,No,31,Yes,No,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.32,2420.28,1
CUST-15698,Female,0,Yes,No,50,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),55.48,2765.11,1
CUST-15699,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.52,1696.11,1
CUST-15700,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.45,4182.26,0
CUST-15701,Male,0,No,No,0,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),18.25,9.63,1
CUST-15702,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.34,6431.58,1
CUST-15703,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,45.35,1550.69,1
CUST-15704,Male,0,Yes,No,37,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,67.82,2549.97,0
CUST-15705,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),82.39,1805.94,1
CUST-15706,Male,0,Yes,No,28,No,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,100.13,2737.53,1
CUST-15707,Male,0,Yes,Yes,31,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,63.29,1902.56,0
CUST-15708,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,62.71,1429.57,0
CUST-15709,Female,0,No,No,0,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.73,0.0,1
CUST-15710,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.84,1988.1,1
CUST-15711,Female,0,No,No,29,No,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),102.48,3029.68,1
CUST-15712,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.79,3666.79,1
CUST-15713,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,95.89,3333.58,1
CUST-15714,Female,0,No,No,40,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,70.94,2879.1,1
CUST-15715,Male,0,Yes,Yes,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.01,3396.39,0
CUST-15716,Male,0,No,No,30,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),74.21,2238.85,1
CUST-15717,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),99.48,5186.46,0
CUST-15718,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),66.54,3314.57,0
CUST-15719,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.19,6306.57,0
CUST-15720,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.13,4203.39,0
CUST-15721,Male,0,Yes,No,2,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,101.0,148.14,1
CUST-15722,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,72.82,3069.27,0
